# L_m H_m fuel_kg V_kmh
34818.2 4697.39 7526.93 659.812
34827.2 4699.08 7529.2 659.884
34836.3 4700.77 7531.48 659.957
34845.3 4702.47 7533.76 660.029
34854.3 4704.16 7536.04 660.102
34863.3 4705.86 7538.32 660.174
34872.3 4707.55 7540.6 660.246
34881.3 4709.25 7542.88 660.319
34890.3 4710.95 7545.16 660.391
34899.3 4712.65 7547.44 660.463
34908.3 4714.34 7549.72 660.536
34917.4 4716.04 7552 660.608
34926.4 4717.74 7554.28 660.68
34935.4 4719.44 7556.56 660.752
34944.4 4721.14 7558.84 660.824
34953.4 4722.84 7561.12 660.896
34962.5 4724.55 7563.4 660.968
34971.5 4726.25 7565.68 661.04
34980.5 4727.95 7567.96 661.112
34989.5 4729.65 7570.24 661.184
34998.5 4731.36 7572.53 661.255
35007.6 4733.06 7574.81 661.327
35016.6 4734.77 7577.09 661.399
35025.6 4736.47 7579.37 661.47
35034.7 4738.18 7581.65 661.542
35043.7 4739.89 7583.94 661.614
35052.7 4741.59 7586.22 661.685
35061.7 4743.3 7588.5 661.756
35070.8 4745.01 7590.78 661.828
35079.8 4746.72 7593.07 661.899
35088.8 4748.43 7595.35 661.97
35097.9 4750.14 7597.63 662.042
35106.9 4751.85 7599.92 662.113
35115.9 4753.56 7602.2 662.184
35125 4755.28 7604.49 662.255
35134 4756.99 7606.77 662.326
35143.1 4758.7 7609.06 662.396
35152.1 4760.42 7611.34 662.467
35161.1 4762.13 7613.62 662.538
35170.2 4763.85 7615.91 662.609
35179.2 4765.57 7618.19 662.679
35188.3 4767.28 7620.48 662.75
35197.3 4769 7622.77 662.82
35206.3 4770.72 7625.05 662.89
35215.4 4772.44 7627.34 662.961
35224.4 4774.16 7629.62 663.031
35233.5 4775.88 7631.91 663.101
35242.5 4777.6 7634.2 663.171
35251.6 4779.33 7636.48 663.241
35260.6 4781.05 7638.77 663.311
35269.7 4782.78 7641.06 663.381
35278.7 4784.5 7643.34 663.45
35287.8 4786.23 7645.63 663.52
35296.8 4787.95 7647.92 663.59
35305.9 4789.68 7650.21 663.659
35314.9 4791.41 7652.49 663.728
35324 4793.14 7654.78 663.798
35333.1 4794.87 7657.07 663.867
35342.1 4796.6 7659.36 663.936
35351.2 4798.33 7661.65 664.005
35360.2 4800.06 7663.94 664.074
35369.3 4801.79 7666.23 664.143
35378.4 4803.53 7668.52 664.211
35387.4 4805.26 7670.8 664.28
35396.5 4807 7673.09 664.349
35405.5 4808.74 7675.38 664.417
35414.6 4810.47 7677.67 664.485
35423.7 4812.21 7679.96 664.554
35432.7 4813.95 7682.25 664.622
35441.8 4815.69 7684.54 664.69
35450.9 4817.43 7686.84 664.758
35459.9 4819.17 7689.13 664.825
35469 4820.92 7691.42 664.893
35478.1 4822.66 7693.71 664.961
35487.1 4824.4 7696 665.028
35496.2 4826.15 7698.29 665.096
35505.3 4827.9 7700.58 665.163
35514.4 4829.64 7702.87 665.23
35523.4 4831.39 7705.17 665.297
35532.5 4833.14 7707.46 665.364
35541.6 4834.89 7709.75 665.431
35550.6 4836.64 7712.04 665.498
35559.7 4838.39 7714.34 665.564
35568.8 4840.15 7716.63 665.631
35577.9 4841.9 7718.92 665.697
35587 4843.66 7721.22 665.763
35596 4845.41 7723.51 665.829
35605.1 4847.17 7725.8 665.895
35614.2 4848.93 7728.1 665.961
35623.3 4850.69 7730.39 666.027
35632.4 4852.45 7732.69 666.092
35641.4 4854.21 7734.98 666.158
35650.5 4855.97 7737.28 666.223
35659.6 4857.73 7739.57 666.289
35668.7 4859.5 7741.87 666.354
35677.8 4861.26 7744.16 666.419
35686.9 4863.03 7746.46 666.483
35696 4864.79 7748.75 666.548
35705 4866.56 7751.05 666.613
35714.1 4868.33 7753.34 666.677
35723.2 4870.1 7755.64 666.741
35732.3 4871.87 7757.94 666.806
35741.4 4873.65 7760.23 666.87
35750.5 4875.42 7762.53 666.933
35759.6 4877.19 7764.83 666.997
35768.7 4878.97 7767.12 667.061
35777.8 4880.75 7769.42 667.124
35786.9 4882.52 7771.72 667.188
35796 4884.3 7774.02 667.251
35805.1 4886.08 7776.31 667.314
35814.1 4887.86 7778.61 667.377
35823.2 4889.65 7780.91 667.439
35832.3 4891.43 7783.21 667.502
35841.4 4893.21 7785.51 667.564
35850.5 4895 7787.81 667.627
35859.6 4896.79 7790.11 667.689
35868.7 4898.58 7792.4 667.751
35877.8 4900.36 7794.7 667.813
35886.9 4902.16 7797 667.874
35896 4903.95 7799.3 667.936
35905.1 4905.74 7801.6 667.997
35914.2 4907.53 7803.9 668.058
35923.3 4909.33 7806.2 668.119
35932.5 4911.12 7808.5 668.18
35941.6 4912.92 7810.8 668.241
35950.7 4914.72 7813.11 668.302
35959.8 4916.52 7815.41 668.362
35968.9 4918.32 7817.71 668.422
35978 4920.12 7820.01 668.482
35987.1 4921.93 7822.31 668.542
35996.2 4923.73 7824.61 668.602
36005.3 4925.54 7826.91 668.662
36014.4 4927.35 7829.22 668.721
36023.5 4929.15 7831.52 668.78
36032.6 4930.96 7833.82 668.839
36041.8 4932.77 7836.12 668.898
36050.9 4934.59 7838.43 668.957
36060 4936.4 7840.73 669.016
36069.1 4938.21 7843.03 669.074
36078.2 4940.03 7845.34 669.132
36087.3 4941.85 7847.64 669.19
36096.4 4943.67 7849.94 669.248
36105.6 4945.49 7852.25 669.306
36114.7 4947.31 7854.55 669.364
36123.8 4949.13 7856.86 669.421
36132.9 4950.95 7859.16 669.478
36142 4952.78 7861.47 669.535
36151.1 4954.6 7863.77 669.592
36160.3 4956.43 7866.08 669.648
36169.4 4958.26 7868.38 669.705
36178.5 4960.09 7870.69 669.761
36187.6 4961.92 7872.99 669.817
36196.7 4963.76 7875.3 669.873
36205.9 4965.59 7877.61 669.929
36215 4967.43 7879.91 669.984
36224.1 4969.26 7882.22 670.04
36233.2 4971.1 7884.53 670.095
36242.3 4972.94 7886.83 670.15
36251.5 4974.78 7889.14 670.204
36260.6 4976.63 7891.45 670.259
36269.7 4978.47 7893.76 670.313
36278.8 4980.31 7896.06 670.368
36288 4982.16 7898.37 670.422
36297.1 4984.01 7900.68 670.475
36306.2 4985.86 7902.99 670.529
36315.4 4987.71 7905.3 670.582
36324.5 4989.56 7907.6 670.636
36333.6 4991.42 7909.91 670.689
36342.7 4993.27 7912.22 670.741
36351.9 4995.13 7914.53 670.794
36361 4996.98 7916.84 670.846
36370.1 4998.84 7919.15 670.899
36379.3 5000.7 7921.46 670.951
36388.4 5002.57 7923.77 671.002
36397.5 5004.43 7926.08 671.054
36406.7 5006.3 7928.39 671.105
36415.8 5008.16 7930.7 671.156
36424.9 5010.03 7933.01 671.207
36434.1 5011.9 7935.32 671.258
36443.2 5013.77 7937.64 671.309
36452.3 5015.64 7939.95 671.359
36461.5 5017.52 7942.26 671.409
36470.6 5019.39 7944.57 671.459
36479.7 5021.27 7946.88 671.509
36488.9 5023.15 7949.19 671.558
36498 5025.03 7951.51 671.608
36507.1 5026.91 7953.82 671.657
36516.3 5028.79 7956.13 671.706
36525.4 5030.68 7958.45 671.754
36534.5 5032.56 7960.76 671.803
36543.7 5034.45 7963.07 671.851
36552.8 5036.34 7965.39 671.899
36562 5038.23 7967.7 671.947
36571.1 5040.12 7970.01 671.994
36580.2 5042.02 7972.33 672.041
36589.4 5043.91 7974.64 672.089
36598.5 5045.81 7976.96 672.135
36607.7 5047.71 7979.27 672.182
36616.8 5049.61 7981.59 672.229
36625.9 5051.51 7983.9 672.275
36635.1 5053.41 7986.22 672.321
36644.2 5055.31 7988.53 672.367
36653.4 5057.22 7990.85 672.412
36662.5 5059.13 7993.16 672.457
36671.7 5061.04 7995.48 672.502
36680.8 5062.95 7997.8 672.547
36689.9 5064.86 8000.11 672.592
36699.1 5066.77 8002.43 672.636
36708.2 5068.69 8004.75 672.681
36717.4 5070.61 8007.06 672.724
36726.5 5072.53 8009.38 672.768
36735.7 5074.45 8011.7 672.812
36744.8 5076.37 8014.02 672.855
36754 5078.29 8016.34 672.898
36763.1 5080.22 8018.65 672.941
36772.2 5082.14 8020.97 672.983
36781.4 5084.07 8023.29 673.025
36790.5 5086 8025.61 673.068
36799.7 5087.93 8027.93 673.109
36808.8 5089.87 8030.25 673.151
36818 5091.8 8032.57 673.192
36827.1 5093.74 8034.89 673.233
36836.3 5095.68 8037.21 673.274
36845.4 5097.62 8039.53 673.315
36854.6 5099.56 8041.85 673.355
36863.7 5101.5 8044.17 673.395
36872.9 5103.45 8046.49 673.435
36882 5105.39 8048.81 673.475
36891.2 5107.34 8051.13 673.514
36900.3 5109.29 8053.45 673.554
36909.5 5111.24 8055.77 673.592
36918.6 5113.2 8058.09 673.631
36927.8 5115.15 8060.42 673.67
36936.9 5117.11 8062.74 673.708
36946.1 5119.07 8065.06 673.746
36955.2 5121.03 8067.38 673.783
36964.4 5122.99 8069.71 673.821
36973.5 5124.95 8072.03 673.858
36982.7 5126.92 8074.35 673.895
36991.8 5128.89 8076.68 673.932
37001 5130.85 8079 673.968
37010.1 5132.82 8081.32 674.004
37019.3 5134.8 8083.65 674.04
37028.4 5136.77 8085.97 674.076
37037.6 5138.75 8088.3 674.111
37046.7 5140.72 8090.62 674.146
37055.9 5142.7 8092.94 674.181
37065 5144.68 8095.27 674.216
37074.2 5146.67 8097.59 674.25
37083.3 5148.65 8099.92 674.284
37092.5 5150.64 8102.25 674.318
37101.6 5152.62 8104.57 674.352
37110.8 5154.61 8106.9 674.385
37119.9 5156.61 8109.22 674.418
37129.1 5158.6 8111.55 674.451
37138.2 5160.59 8113.88 674.484
37147.4 5162.59 8116.2 674.516
37156.6 5164.59 8118.53 674.548
37165.7 5166.59 8120.86 674.58
37174.9 5168.59 8123.19 674.611
37184 5170.6 8125.51 674.643
37193.2 5172.6 8127.84 674.674
37202.3 5174.61 8130.17 674.704
37211.5 5176.62 8132.5 674.735
37220.6 5178.63 8134.83 674.765
37229.8 5180.64 8137.16 674.795
37238.9 5182.66 8139.48 674.825
37248.1 5184.67 8141.81 674.854
37257.2 5186.69 8144.14 674.883
37266.4 5188.71 8146.47 674.912
37275.5 5190.73 8148.8 674.941
37284.7 5192.76 8151.13 674.969
37293.8 5194.78 8153.46 674.997
37303 5196.81 8155.79 675.025
37312.2 5198.84 8158.12 675.052
37321.3 5200.87 8160.45 675.08
37330.5 5202.9 8162.79 675.107
37339.6 5204.94 8165.12 675.133
37348.8 5206.97 8167.45 675.16
37357.9 5209.01 8169.78 675.186
37367.1 5211.05 8172.11 675.212
37376.2 5213.09 8174.44 675.237
37385.4 5215.14 8176.78 675.263
37394.5 5217.18 8179.11 675.288
37403.7 5219.23 8181.44 675.313
37412.8 5221.28 8183.78 675.337
37422 5223.33 8186.11 675.361
37431.1 5225.39 8188.44 675.385
37440.3 5227.44 8190.78 675.409
37449.5 5229.5 8193.11 675.432
37458.6 5231.56 8195.44 675.455
37467.8 5233.62 8197.78 675.478
37476.9 5235.68 8200.11 675.501
37486.1 5237.74 8202.45 675.523
37495.2 5239.81 8204.78 675.545
37504.4 5241.88 8207.12 675.567
37513.5 5243.95 8209.45 675.588
37522.7 5246.02 8211.79 675.61
37531.8 5248.09 8214.12 675.63
37541 5250.17 8216.46 675.651
37550.1 5252.25 8218.8 675.671
37559.3 5254.33 8221.13 675.691
37568.4 5256.41 8223.47 675.711
37577.6 5258.49 8225.81 675.731
37586.7 5260.58 8228.14 675.75
37595.9 5262.66 8230.48 675.769
37605 5264.75 8232.82 675.787
37614.2 5266.84 8235.16 675.806
37623.3 5268.94 8237.49 675.824
37632.5 5271.03 8239.83 675.842
37641.6 5273.13 8242.17 675.859
37650.8 5275.23 8244.51 675.876
37659.9 5277.33 8246.85 675.893
37669.1 5279.43 8249.19 675.91
37678.2 5281.54 8251.53 675.926
37687.4 5283.64 8253.87 675.942
37696.5 5285.75 8256.21 675.958
37705.7 5287.86 8258.55 675.973
37714.8 5289.97 8260.89 675.989
37724 5292.09 8263.23 676.003
37733.1 5294.2 8265.57 676.018
37742.3 5296.32 8267.91 676.032
37751.4 5298.44 8270.25 676.046
37760.6 5300.56 8272.59 676.06
37769.7 5302.69 8274.93 676.074
37778.8 5304.81 8277.27 676.087
37788 5306.94 8279.62 676.1
37797.1 5309.07 8281.96 676.112
37806.3 5311.2 8284.3 676.124
37815.4 5313.33 8286.64 676.136
37824.6 5315.47 8288.99 676.148
37833.7 5317.61 8291.33 676.16
37842.9 5319.75 8293.67 676.171
37852 5321.89 8296.02 676.182
37861.1 5324.03 8298.36 676.192
37870.3 5326.18 8300.7 676.202
37879.4 5328.32 8303.05 676.212
37888.6 5330.47 8305.39 676.222
37897.7 5332.62 8307.74 676.231
37906.9 5334.78 8310.08 676.24
37916 5336.93 8312.43 676.249
37925.1 5339.09 8314.77 676.258
37934.3 5341.25 8317.12 676.266
37943.4 5343.41 8319.46 676.274
37952.6 5345.57 8321.81 676.281
37961.7 5347.74 8324.16 676.288
37970.8 5349.9 8326.5 676.295
37980 5352.07 8328.85 676.302
37989.1 5354.24 8331.2 676.309
37998.3 5356.42 8333.54 676.315
38007.4 5358.59 8335.89 676.32
38016.5 5360.77 8338.24 676.326
38025.7 5362.95 8340.59 676.331
38034.8 5365.13 8342.94 676.336
38043.9 5367.31 8345.28 676.341
38053.1 5369.5 8347.63 676.345
38062.2 5371.68 8349.98 676.349
38071.4 5373.87 8352.33 676.353
38080.5 5376.06 8354.68 676.356
38089.6 5378.25 8357.03 676.359
38098.8 5380.45 8359.38 676.362
38107.9 5382.65 8361.73 676.365
38117 5384.85 8364.08 676.367
38126.2 5387.05 8366.43 676.369
38135.3 5389.25 8368.78 676.371
38144.4 5391.45 8371.13 676.372
38153.6 5393.66 8373.48 676.373
38162.7 5395.87 8375.83 676.374
38171.8 5398.08 8378.18 676.374
38180.9 5400.29 8380.54 676.374
38190.1 5402.51 8382.89 676.374
38199.2 5404.72 8385.24 676.374
38208.3 5406.94 8387.59 676.373
38217.5 5409.16 8389.95 676.372
38226.6 5411.39 8392.3 676.37
38235.7 5413.61 8394.65 676.369
38244.8 5415.84 8397.01 676.367
38254 5418.07 8399.36 676.364
38263.1 5420.3 8401.71 676.362
38272.2 5422.53 8404.07 676.359
38281.3 5424.76 8406.42 676.356
38290.5 5427 8408.78 676.352
38299.6 5429.24 8411.13 676.349
38308.7 5431.48 8413.49 676.345
38317.8 5433.72 8415.84 676.34
38327 5435.97 8418.2 676.336
38336.1 5438.21 8420.55 676.331
38345.2 5440.46 8422.91 676.325
38354.3 5442.71 8425.27 676.32
38363.4 5444.97 8427.62 676.314
38372.5 5447.22 8429.98 676.308
38381.7 5449.48 8432.34 676.301
38390.8 5451.74 8434.69 676.294
38399.9 5454 8437.05 676.287
38409 5456.26 8439.41 676.28
38418.1 5458.53 8441.77 676.272
38427.2 5460.79 8444.12 676.264
38436.4 5463.06 8446.48 676.256
38445.5 5465.33 8448.84 676.247
38454.6 5467.61 8451.2 676.238
38463.7 5469.88 8453.56 676.229
38472.8 5472.16 8455.92 676.22
38481.9 5474.44 8458.28 676.21
38491 5476.72 8460.64 676.2
38500.1 5479 8463 676.189
38509.3 5481.29 8465.36 676.179
38518.4 5483.57 8467.72 676.168
38527.5 5485.86 8470.08 676.156
38536.6 5488.15 8472.44 676.145
38545.7 5490.44 8474.8 676.133
38554.8 5492.74 8477.16 676.121
38563.9 5495.04 8479.52 676.108
38573 5497.34 8481.89 676.095
38582.1 5499.64 8484.25 676.082
38591.2 5501.94 8486.61 676.069
38600.3 5504.24 8488.97 676.055
38609.4 5506.55 8491.34 676.041
38618.5 5508.86 8493.7 676.027
38627.6 5511.17 8496.06 676.012
38636.7 5513.49 8498.43 675.997
38645.8 5515.8 8500.79 675.982
38654.9 5518.12 8503.16 675.967
38664 5520.44 8505.52 675.951
38673.1 5522.76 8507.88 675.935
38682.2 5525.08 8510.25 675.918
38691.3 5527.41 8512.61 675.901
38700.4 5529.73 8514.98 675.884
38709.5 5532.06 8517.35 675.867
38718.6 5534.39 8519.71 675.849
38727.7 5536.73 8522.08 675.832
38736.8 5539.06 8524.44 675.813
38745.8 5541.4 8526.81 675.795
38754.9 5543.74 8529.18 675.776
38764 5546.08 8531.54 675.757
38773.1 5548.42 8533.91 675.737
38782.2 5550.77 8536.28 675.718
38791.3 5553.11 8538.65 675.698
38800.4 5555.46 8541.02 675.677
38809.5 5557.81 8543.38 675.657
38818.5 5560.17 8545.75 675.636
38827.6 5562.52 8548.12 675.615
38836.7 5564.88 8550.49 675.593
38845.8 5567.24 8552.86 675.571
38854.9 5569.6 8555.23 675.549
38864 5571.96 8557.6 675.527
38873 5574.33 8559.97 675.504
38882.1 5576.69 8562.34 675.481
38891.2 5579.06 8564.71 675.458
38900.3 5581.43 8567.08 675.434
38909.3 5583.81 8569.45 675.41
38918.4 5586.18 8571.82 675.386
38927.5 5588.56 8574.19 675.362
38936.6 5590.94 8576.57 675.337
38945.6 5593.32 8578.94 675.312
38954.7 5595.7 8581.31 675.286
38963.8 5598.08 8583.68 675.261
38972.8 5600.47 8586.06 675.235
38981.9 5602.86 8588.43 675.208
38991 5605.25 8590.8 675.182
39000.1 5607.64 8593.18 675.155
39009.1 5610.04 8595.55 675.128
39018.2 5612.43 8597.92 675.1
39027.2 5614.83 8600.3 675.073
39036.3 5617.23 8602.67 675.045
39045.4 5619.63 8605.05 675.016
39054.4 5622.04 8607.42 674.988
39063.5 5624.44 8609.8 674.959
39072.6 5626.85 8612.17 674.93
39081.6 5629.26 8614.55 674.9
39090.7 5631.68 8616.92 674.87
39099.7 5634.09 8619.3 674.84
39108.8 5636.51 8621.68 674.81
39117.8 5638.92 8624.05 674.779
39126.9 5641.34 8626.43 674.748
39135.9 5643.77 8628.81 674.717
39145 5646.19 8631.19 674.685
39154 5648.61 8633.56 674.654
39163.1 5651.04 8635.94 674.622
39172.1 5653.47 8638.32 674.59
39181.2 5655.89 8640.7 674.558
39190.2 5658.32 8643.08 674.527
39199.3 5660.74 8645.46 674.495
39208.3 5663.17 8647.84 674.464
39217.4 5665.6 8650.22 674.433
39226.4 5668.02 8652.6 674.402
39235.5 5670.45 8654.98 674.371
39244.5 5672.87 8657.36 674.34
39253.6 5675.3 8659.74 674.309
39262.6 5677.72 8662.12 674.278
39271.7 5680.15 8664.5 674.247
39280.7 5682.57 8666.88 674.217
39289.8 5684.99 8669.26 674.186
39298.8 5687.42 8671.64 674.156
39307.8 5689.84 8674.03 674.126
39316.9 5692.27 8676.41 674.095
39325.9 5694.69 8678.79 674.065
39335 5697.12 8681.17 674.035
39344 5699.54 8683.56 674.005
39353.1 5701.96 8685.94 673.976
39362.1 5704.39 8688.33 673.946
39371.1 5706.81 8690.71 673.916
39380.2 5709.23 8693.09 673.887
39389.2 5711.66 8695.48 673.857
39398.3 5714.08 8697.86 673.828
39407.3 5716.5 8700.25 673.799
39416.3 5718.93 8702.63 673.769
39425.4 5721.35 8705.02 673.74
39434.4 5723.77 8707.4 673.711
39443.5 5726.2 8709.79 673.683
39452.5 5728.62 8712.18 673.654
39461.5 5731.04 8714.56 673.625
39470.6 5733.46 8716.95 673.597
39479.6 5735.89 8719.34 673.568
39488.6 5738.31 8721.72 673.54
39497.7 5740.73 8724.11 673.511
39506.7 5743.15 8726.5 673.483
39515.7 5745.57 8728.89 673.455
39524.8 5748 8731.28 673.427
39533.8 5750.42 8733.66 673.399
39542.8 5752.84 8736.05 673.371
39551.9 5755.26 8738.44 673.344
39560.9 5757.68 8740.83 673.316
39569.9 5760.1 8743.22 673.289
39579 5762.52 8745.61 673.261
39588 5764.95 8748 673.234
39597 5767.37 8750.39 673.207
39606.1 5769.79 8752.78 673.179
39615.1 5772.21 8755.17 673.152
39624.1 5774.63 8757.56 673.125
39633.2 5777.05 8759.95 673.099
39642.2 5779.47 8762.35 673.072
39651.2 5781.89 8764.74 673.045
39660.3 5784.31 8767.13 673.018
39669.3 5786.73 8769.52 672.992
39678.3 5789.15 8771.92 672.966
39687.3 5791.57 8774.31 672.939
39696.4 5793.99 8776.7 672.913
39705.4 5796.41 8779.09 672.887
39714.4 5798.83 8781.49 672.861
39723.4 5801.25 8783.88 672.835
39732.5 5803.67 8786.28 672.809
39741.5 5806.09 8788.67 672.783
39750.5 5808.51 8791.07 672.758
39759.5 5810.93 8793.46 672.732
39768.6 5813.35 8795.86 672.707
39777.6 5815.77 8798.25 672.681
39786.6 5818.19 8800.65 672.656
39795.6 5820.6 8803.04 672.631
39804.7 5823.02 8805.44 672.606
39813.7 5825.44 8807.83 672.581
39822.7 5827.86 8810.23 672.556
39831.7 5830.28 8812.63 672.531
39840.8 5832.7 8815.03 672.506
39849.8 5835.12 8817.42 672.482
39858.8 5837.53 8819.82 672.457
39867.8 5839.95 8822.22 672.433
39876.8 5842.37 8824.62 672.409
39885.9 5844.79 8827.02 672.384
39894.9 5847.21 8829.41 672.36
39903.9 5849.62 8831.81 672.336
39912.9 5852.04 8834.21 672.312
39921.9 5854.46 8836.61 672.288
39931 5856.88 8839.01 672.264
39940 5859.3 8841.41 672.241
39949 5861.71 8843.81 672.217
39958 5864.13 8846.21 672.194
39967 5866.55 8848.61 672.17
39976 5868.96 8851.01 672.147
39985.1 5871.38 8853.42 672.124
39994.1 5873.8 8855.82 672.101
40003.1 5876.22 8858.22 672.078
40012.1 5878.63 8860.62 672.055
40021.1 5881.05 8863.02 672.032
40030.1 5883.47 8865.43 672.009
40039.2 5885.88 8867.83 671.986
40048.2 5888.3 8870.23 671.964
40057.2 5890.72 8872.63 671.941
40066.2 5893.13 8875.04 671.919
40075.2 5895.55 8877.44 671.897
40084.2 5897.96 8879.85 671.874
40093.2 5900.38 8882.25 671.852
40102.3 5902.8 8884.65 671.83
40111.3 5905.21 8887.06 671.808
40120.3 5907.63 8889.46 671.786
40129.3 5910.04 8891.87 671.765
40138.3 5912.46 8894.27 671.743
40147.3 5914.87 8896.68 671.722
40156.3 5917.29 8899.09 671.7
40165.3 5919.71 8901.49 671.679
40174.3 5922.12 8903.9 671.657
40183.4 5924.54 8906.31 671.636
40192.4 5926.95 8908.71 671.615
40201.4 5929.37 8911.12 671.594
40210.4 5931.78 8913.53 671.573
40219.4 5934.2 8915.94 671.552
40228.4 5936.61 8918.34 671.532
40237.4 5939.03 8920.75 671.511
40246.4 5941.44 8923.16 671.49
40255.4 5943.86 8925.57 671.47
40264.4 5946.27 8927.98 671.45
40273.4 5948.69 8930.39 671.429
40282.5 5951.1 8932.8 671.409
40291.5 5953.51 8935.21 671.389
40300.5 5955.93 8937.62 671.369
40309.5 5958.34 8940.03 671.349
40318.5 5960.76 8942.44 671.329
40327.5 5963.17 8944.85 671.31
40336.5 5965.59 8947.26 671.29
40345.5 5968 8949.67 671.27
40354.5 5970.41 8952.08 671.251
40363.5 5972.83 8954.5 671.231
40372.5 5975.24 8956.91 671.212
40381.5 5977.65 8959.32 671.193
40390.5 5980.07 8961.73 671.174
40399.5 5982.48 8964.15 671.155
40408.5 5984.9 8966.56 671.136
40417.5 5987.31 8968.97 671.117
40426.5 5989.72 8971.39 671.098
40435.5 5992.14 8973.8 671.08
40444.5 5994.55 8976.21 671.061
40453.5 5996.96 8978.63 671.043
40462.5 5999.37 8981.04 671.024
40471.5 6001.79 8983.46 671.006
40480.5 6004.2 8985.87 670.988
40489.5 6006.61 8988.29 670.97
40498.6 6009.03 8990.71 670.952
40507.6 6011.44 8993.12 670.934
40516.6 6013.85 8995.54 670.916
40525.6 6016.26 8997.95 670.898
40534.6 6018.68 9000.37 670.881
40543.6 6021.09 9002.79 670.863
40552.6 6023.5 9005.2 670.846
40561.6 6025.91 9007.62 670.828
40570.6 6028.33 9010.04 670.811
40579.5 6030.74 9012.46 670.794
40588.5 6033.15 9014.88 670.777
40597.5 6035.56 9017.29 670.76
40606.5 6037.98 9019.71 670.743
40615.5 6040.39 9022.13 670.726
40624.5 6042.8 9024.55 670.709
40633.5 6045.21 9026.97 670.693
40642.5 6047.62 9029.39 670.676
40651.5 6050.03 9031.81 670.66
40660.5 6052.45 9034.23 670.643
40669.5 6054.86 9036.65 670.627
40678.5 6057.27 9039.07 670.611
40687.5 6059.68 9041.49 670.594
40696.5 6062.09 9043.91 670.578
40705.5 6064.5 9046.34 670.563
40714.5 6066.92 9048.76 670.547
40723.5 6069.33 9051.18 670.531
40732.5 6071.74 9053.6 670.515
40741.5 6074.15 9056.02 670.5
40750.5 6076.56 9058.45 670.484
40759.5 6078.97 9060.87 670.469
40768.5 6081.38 9063.29 670.453
40777.5 6083.79 9065.72 670.438
40786.5 6086.2 9068.14 670.423
40795.5 6088.61 9070.57 670.408
40804.5 6091.03 9072.99 670.393
40813.4 6093.44 9075.41 670.378
40822.4 6095.85 9077.84 670.363
40831.4 6098.26 9080.26 670.349
40840.4 6100.67 9082.69 670.334
40849.4 6103.08 9085.11 670.32
40858.4 6105.49 9087.54 670.305
40867.4 6107.9 9089.97 670.291
40876.4 6110.31 9092.39 670.277
40885.4 6112.72 9094.82 670.262
40894.4 6115.13 9097.25 670.248
40903.4 6117.54 9099.67 670.234
40912.4 6119.95 9102.1 670.221
40921.4 6122.36 9104.53 670.207
40930.3 6124.77 9106.96 670.193
40939.3 6127.18 9109.38 670.179
40948.3 6129.59 9111.81 670.166
40957.3 6132 9114.24 670.152
40966.3 6134.41 9116.67 670.139
40975.3 6136.82 9119.1 670.126
40984.3 6139.23 9121.53 670.113
40993.3 6141.64 9123.96 670.099
41002.3 6144.05 9126.39 670.086
41011.3 6146.46 9128.82 670.074
41020.2 6148.87 9131.25 670.061
41029.2 6151.28 9133.68 670.048
41038.2 6153.69 9136.11 670.035
41047.2 6156.1 9138.54 670.023
41056.2 6158.51 9140.97 670.01
41065.2 6160.92 9143.4 669.998
41074.2 6163.33 9145.84 669.986
41083.2 6165.73 9148.27 669.973
41092.1 6168.14 9150.7 669.961
41101.1 6170.55 9153.13 669.949
41110.1 6172.96 9155.57 669.937
41119.1 6175.37 9158 669.925
41128.1 6177.78 9160.43 669.914
41137.1 6180.19 9162.87 669.902
41146.1 6182.6 9165.3 669.89
41155.1 6185.01 9167.73 669.879
41164 6187.42 9170.17 669.867
41173 6189.83 9172.6 669.856
41182 6192.23 9175.04 669.845
41191 6194.64 9177.47 669.834
41200 6197.05 9179.91 669.823
41209 6199.46 9182.34 669.812
41218 6201.87 9184.78 669.801
41226.9 6204.28 9187.22 669.79
41235.9 6206.69 9189.65 669.779
41244.9 6209.09 9192.09 669.768
41253.9 6211.5 9194.53 669.758
41262.9 6213.91 9196.96 669.747
41271.9 6216.32 9199.4 669.737
41280.9 6218.73 9201.84 669.727
41289.8 6221.14 9204.28 669.717
41298.8 6223.54 9206.72 669.706
41307.8 6225.95 9209.15 669.696
41316.8 6228.36 9211.59 669.687
41325.8 6230.77 9214.03 669.677
41334.8 6233.18 9216.47 669.667
41343.7 6235.59 9218.91 669.657
41352.7 6237.99 9221.35 669.648
41361.7 6240.4 9223.79 669.638
41370.7 6242.81 9226.23 669.629
41379.7 6245.22 9228.67 669.619
41388.7 6247.63 9231.11 669.61
41397.6 6250.03 9233.55 669.601
41406.6 6252.44 9235.99 669.592
41415.6 6254.85 9238.44 669.583
41424.6 6257.26 9240.88 669.574
41433.6 6259.66 9243.32 669.565
41442.6 6262.07 9245.76 669.556
41451.5 6264.48 9248.2 669.548
41460.5 6266.89 9250.65 669.539
41469.5 6269.3 9253.09 669.531
41478.5 6271.7 9255.53 669.522
41487.5 6274.11 9257.98 669.514
41496.5 6276.52 9260.42 669.506
41505.4 6278.93 9262.86 669.498
41514.4 6281.33 9265.31 669.49
41523.4 6283.74 9267.75 669.482
41532.4 6286.15 9270.2 669.474
41541.4 6288.56 9272.64 669.466
41550.3 6290.96 9275.09 669.458
41559.3 6293.37 9277.53 669.451
